100
100.0 -0.0 -0.0 -1.0 0.8535526419925733
110.0 -0.0 -0.0 -1.0 0.9389079061918306
120.0 -0.0 -0.0 -1.0 1.0242631703910878
130.0 -0.0 -0.0 -1.0 1.1096184345903453
140.0 -0.0 -0.0 -1.0 1.1949736987896027
150.0 -0.0 -0.0 -1.0 1.28032896298886
160.0 -0.0 -0.0 -1.0 1.365684227188117
170.0 -0.0 -0.0 -1.0 1.4510394913873745
180.0 -0.0 -0.0 -1.0 1.536394755586632
190.0 -0.0 -0.0 -1.0 1.6217500197858892
200.0 -0.0 -0.0 -1.0 1.7071052839851466
210.0 -0.0 -0.0 -1.0 1.7924605481844038
220.0 -0.0 -0.0 -1.0 1.8778158123836612
230.0 -0.0 -0.0 -1.0 1.9631710765829187
240.0 -0.0 -0.0 -1.0 2.0485263407821757
250.0 -0.0 -0.0 -1.0 2.133881604981433
260.0 -0.0 -0.0 -1.0 2.2192368691806905
270.0 -0.0 -0.0 -1.0 2.3045921333799475
280.0 -0.0 -0.0 -1.0 2.3899473975792054
290.0 -0.0 -0.0 -1.0 2.475302661778463
300.0 -0.0 -0.0 -1.0 2.56065792597772
310.0 -0.0 -0.0 -1.0 2.6460131901769772
320.0 -0.0 -0.0 -1.0 2.731368454376234
330.0 -0.0 -0.0 -1.0 2.8167237185754916
340.0 -0.0 -0.0 -1.0 2.902078982774749
350.0 -0.0 -0.0 -1.0 2.9874342469740065
360.0 -0.0 -0.0 -1.0 3.072789511173264
370.0 -0.0 -0.0 -1.0 3.158144775372521
380.0 -0.0 -0.0 -1.0 3.2435000395717783
390.0 -0.0 -0.0 -1.0 3.328855303771036
400.0 -0.0 -0.0 -1.0 3.414210567970293
410.0 -0.0 -0.0 -1.0 3.4995658321695506
420.0 -0.0 -0.0 -1.0 3.5849210963688076
430.0 -0.0 -0.0 -1.0 3.670276360568065
440.0 -0.0 -0.0 -1.0 3.7556316247673225
450.0 -0.0 -0.0 -1.0 3.84098688896658
460.0 -0.0 -0.0 -1.0 3.9263421531658373
470.0 -0.0 -0.0 -1.0 4.011697417365094
480.0 -0.0 -0.0 -1.0 4.097052681564351
490.0 -0.0 -0.0 -1.0 4.182407945763609
500.0 -0.0 -0.0 -1.0 4.267763209962866
510.0 -0.0 -0.0 -1.0 4.353118474162124
520.0 -0.0 -0.0 -1.0 4.438473738361381
530.0 -0.0 -0.0 -1.0 4.523829002560639
540.0 -0.0 -0.0 -1.0 4.609184266759895
550.0 -0.0 -0.0 -1.0 4.694539530959153
560.0 -0.0 -0.0 -1.0 4.779894795158411
570.0 -0.0 -0.0 -1.0 4.865250059357668
580.0 -0.0 -0.0 -1.0 4.950605323556926
590.0 -0.0 -0.0 -1.0 5.035960587756182
600.0 -0.0 -0.0 -1.0 5.12131585195544
610.0 -0.0 -0.0 -1.0 5.2066711161546975
620.0 -0.0 -0.0 -1.0 5.2920263803539545
630.0 -0.0 -0.0 -1.0 5.377381644553211
640.0 -0.0 -0.0 -1.0 5.462736908752468
650.0 -0.0 -0.0 -1.0 5.548092172951726
660.0 -0.0 -0.0 -1.0 5.633447437150983
670.0 -0.0 -0.0 -1.0 5.71880270135024
680.0 -0.0 -0.0 -1.0 5.804157965549498
690.0 -0.0 -0.0 -1.0 5.889513229748755
700.0 -0.0 -0.0 -1.0 5.974868493948013
710.0 -0.0 -0.0 -1.0 6.060223758147271
720.0 -0.0 -0.0 -1.0 6.145579022346528
730.0 -0.0 -0.0 -1.0 6.230934286545785
740.0 -0.0 -0.0 -1.0 0.03310424356545546
750.0 -0.0 -0.0 -1.0 0.11845950776471345
760.0 -0.0 -0.0 -1.0 0.20381477196397044
770.0 -0.0 -0.0 -1.0 0.28917003616322806
780.0 -0.0 -0.0 -1.0 0.374525300362485
790.0 -0.0 -0.0 -1.0 0.4598805645617422
800.0 -0.0 -0.0 -1.0 0.545235828761
810.0 -0.0 -0.0 -1.0 0.6305910929602575
820.0 -0.0 -0.0 -1.0 0.7159463571595147
830.0 -0.0 -0.0 -1.0 0.801301621358772
840.0 -0.0 -0.0 -1.0 0.8866568855580289
850.0 -0.0 -0.0 -1.0 0.972012149757286
860.0 -0.0 -0.0 -1.0 1.057367413956544
870.0 -0.0 -0.0 -1.0 1.1427226781558006
880.0 -0.0 -0.0 -1.0 1.2280779423550585
890.0 -0.0 -0.0 -1.0 1.3134332065543157
900.0 -0.0 -0.0 -1.0 1.3987884707535734
910.0 -0.0 -0.0 -1.0 1.4841437349528301
920.0 -0.0 -0.0 -1.0 1.569498999152088
930.0 -0.0 -0.0 -1.0 1.654854263351345
940.0 -0.0 -0.0 -1.0 1.7402095275506018
950.0 -0.0 -0.0 -1.0 1.8255647917498596
960.0 -0.0 -0.0 -1.0 1.9109200559491164
970.0 -0.0 -0.0 -1.0 1.996275320148375
980.0 -0.0 -0.0 -1.0 2.0816305843476317
990.0 -0.0 -0.0 -1.0 2.166985848546889
1000.0 -0.0 -0.0 -1.0 2.2523411127461457
1010.0 -0.0 -0.0 -1.0 2.337696376945403
1020.0 -0.0 -0.0 -1.0 2.4230516411446614
1030.0 -0.0 -0.0 -1.0 2.508406905343918
1040.0 -0.0 -0.0 -1.0 2.5937621695431754
1050.0 -0.0 -0.0 -1.0 2.6791174337424324
1060.0 -0.0 -0.0 -1.0 2.7644726979416907
1070.0 -0.0 -0.0 -1.0 2.849827962140948
1080.0 -0.0 -0.0 -1.0 2.9351832263402047
1090.0 -0.0 -0.0 -1.0 3.0205384905394617
