100
100.0 -0.0 -0.0 -1.0 1.0669408024907165
110.0 -0.0 -0.0 -1.0 1.1736348827397882
120.0 -0.0 -0.0 -1.0 1.2803289629888597
130.0 -0.0 -0.0 -1.0 1.3870230432379314
140.0 -0.0 -0.0 -1.0 1.4937171234870033
150.0 -0.0 -0.0 -1.0 1.6004112037360747
160.0 -0.0 -0.0 -1.0 1.7071052839851464
170.0 -0.0 -0.0 -1.0 1.813799364234218
180.0 -0.0 -0.0 -1.0 1.9204934444832897
190.0 -0.0 -0.0 -1.0 2.027187524732361
200.0 -0.0 -0.0 -1.0 2.133881604981433
210.0 -0.0 -0.0 -1.0 2.2405756852305045
220.0 -0.0 -0.0 -1.0 2.3472697654795764
230.0 -0.0 -0.0 -1.0 2.4539638457286483
240.0 -0.0 -0.0 -1.0 2.5606579259777194
250.0 -0.0 -0.0 -1.0 2.6673520062267913
260.0 -0.0 -0.0 -1.0 2.7740460864758627
270.0 -0.0 -0.0 -1.0 2.8807401667249346
280.0 -0.0 -0.0 -1.0 2.9874342469740065
290.0 -0.0 -0.0 -1.0 3.094128327223078
300.0 -0.0 -0.0 -1.0 3.2008224074721494
310.0 -0.0 -0.0 -1.0 3.3075164877212213
320.0 -0.0 -0.0 -1.0 3.4142105679702928
330.0 -0.0 -0.0 -1.0 3.5209046482193647
340.0 -0.0 -0.0 -1.0 3.627598728468436
350.0 -0.0 -0.0 -1.0 3.734292808717508
360.0 -0.0 -0.0 -1.0 3.8409868889665795
370.0 -0.0 -0.0 -1.0 3.947680969215651
380.0 -0.0 -0.0 -1.0 4.054375049464722
390.0 -0.0 -0.0 -1.0 4.161069129713795
400.0 -0.0 -0.0 -1.0 4.267763209962866
410.0 -0.0 -0.0 -1.0 4.374457290211938
420.0 -0.0 -0.0 -1.0 4.481151370461009
430.0 -0.0 -0.0 -1.0 4.587845450710081
440.0 -0.0 -0.0 -1.0 4.694539530959153
450.0 -0.0 -0.0 -1.0 4.801233611208224
460.0 -0.0 -0.0 -1.0 4.907927691457297
470.0 -0.0 -0.0 -1.0 5.014621771706367
480.0 -0.0 -0.0 -1.0 5.121315851955439
490.0 -0.0 -0.0 -1.0 5.228009932204511
500.0 -0.0 -0.0 -1.0 5.3347040124535825
510.0 -0.0 -0.0 -1.0 5.441398092702655
520.0 -0.0 -0.0 -1.0 5.548092172951725
530.0 -0.0 -0.0 -1.0 5.654786253200798
540.0 -0.0 -0.0 -1.0 5.761480333449869
550.0 -0.0 -0.0 -1.0 5.868174413698941
560.0 -0.0 -0.0 -1.0 5.974868493948013
570.0 -0.0 -0.0 -1.0 6.0815625741970845
580.0 -0.0 -0.0 -1.0 6.188256654446156
590.0 -0.0 -0.0 -1.0 0.01176542751564082
600.0 -0.0 -0.0 -1.0 0.11845950776471284
610.0 -0.0 -0.0 -1.0 0.22515358801378485
620.0 -0.0 -0.0 -1.0 0.3318476682628565
630.0 -0.0 -0.0 -1.0 0.438541748511928
640.0 -0.0 -0.0 -1.0 0.5452358287609993
650.0 -0.0 -0.0 -1.0 0.6519299090100705
660.0 -0.0 -0.0 -1.0 0.7586239892591428
670.0 -0.0 -0.0 -1.0 0.865318069508214
680.0 -0.0 -0.0 -1.0 0.9720121497572859
690.0 -0.0 -0.0 -1.0 1.0787062300063572
700.0 -0.0 -0.0 -1.0 1.1854003102554294
710.0 -0.0 -0.0 -1.0 1.2920943905045013
720.0 -0.0 -0.0 -1.0 1.3987884707535727
730.0 -0.0 -0.0 -1.0 1.5054825510026446
740.0 -0.0 -0.0 -1.0 1.6121766312517154
750.0 -0.0 -0.0 -1.0 1.7188707115007877
760.0 -0.0 -0.0 -1.0 1.825564791749859
770.0 -0.0 -0.0 -1.0 1.932258871998931
780.0 -0.0 -0.0 -1.0 2.0389529522480023
790.0 -0.0 -0.0 -1.0 2.145647032497074
800.0 -0.0 -0.0 -1.0 2.2523411127461457
810.0 -0.0 -0.0 -1.0 2.3590351929952176
820.0 -0.0 -0.0 -1.0 2.4657292732442895
830.0 -0.0 -0.0 -1.0 2.572423353493361
840.0 -0.0 -0.0 -1.0 2.6791174337424324
850.0 -0.0 -0.0 -1.0 2.7858115139915034
860.0 -0.0 -0.0 -1.0 2.892505594240576
870.0 -0.0 -0.0 -1.0 2.9991996744896463
880.0 -0.0 -0.0 -1.0 3.105893754738719
890.0 -0.0 -0.0 -1.0 3.2125878349877905
900.0 -0.0 -0.0 -1.0 3.3192819152368624
910.0 -0.0 -0.0 -1.0 3.4259759954859335
920.0 -0.0 -0.0 -1.0 3.5326700757350062
930.0 -0.0 -0.0 -1.0 3.6393641559840773
940.0 -0.0 -0.0 -1.0 3.746058236233148
950.0 -0.0 -0.0 -1.0 3.85275231648222
960.0 -0.0 -0.0 -1.0 3.9594463967312916
970.0 -0.0 -0.0 -1.0 4.066140476980364
980.0 -0.0 -0.0 -1.0 4.172834557229436
990.0 -0.0 -0.0 -1.0 4.279528637478507
1000.0 -0.0 -0.0 -1.0 4.386222717727578
1010.0 -0.0 -0.0 -1.0 4.49291679797665
1020.0 -0.0 -0.0 -1.0 4.599610878225723
1030.0 -0.0 -0.0 -1.0 4.706304958474793
1040.0 -0.0 -0.0 -1.0 4.8129990387238655
1050.0 -0.0 -0.0 -1.0 4.919693118972936
1060.0 -0.0 -0.0 -1.0 5.026387199222009
1070.0 -0.0 -0.0 -1.0 5.133081279471081
1080.0 -0.0 -0.0 -1.0 5.239775359720151
1090.0 -0.0 -0.0 -1.0 5.346469439969223
